Age,Height,Weight,BMI,Gender
50,153.6,76.9,32.59,1
95,143.1,40.7,19.88,1
15,158.2,38.5,15.38,0
17,155.9,65.3,26.87,0
55,148.9,61.8,27.87,1
60,156.8,80.9,32.9,1
57,160.8,86.6,33.49,0
32,165.7,66.2,24.11,0
70,144.2,62.4,30.01,1
30,176.9,68.3,21.83,0
55,166.6,69.2,24.93,0
15,163.9,44.3,16.49,0
12,138.9,26.9,13.94,1
52,160.7,78.7,30.47,1
50,151.6,65.8,28.63,1
3,93.7,12.0,13.67,0
45,173.0,81.5,27.23,1
8,130.6,21.1,12.37,0
60,157.2,58.2,23.55,1
34,162.5,58.6,22.19,1
18,153.6,51.1,21.66,1
2,89.1,12.0,15.12,0
3,91.6,12.1,14.42,0
77,141.5,66.2,33.06,1
10,140.2,31.2,15.87,0
79,143.8,66.8,32.3,1
79,142.4,54.8,27.02,1
20,163.5,59.3,22.18,1
58,160.3,61.1,23.78,0
5,106.6,13.1,11.53,1
81,143.3,65.4,31.85,0
10,119.1,16.9,11.91,1
3,83.6,14.2,20.32,0
1,74.4,11.3,20.41,0
31,175.1,75.6,24.66,0
13,138.3,28.9,15.11,0
10,124.2,21.4,13.87,0
2,75.0,4.0,7.11,1
13,129.6,27.5,16.37,1
21,155.0,52.4,21.81,1
78,148.9,62.7,28.28,1
49,154.8,70.9,29.59,1
18,155.4,58.6,24.27,1
39,183.7,85.0,25.19,0
26,162.1,55.1,20.97,0
1,74.8,4.0,7.15,1
4,100.9,21.8,21.41,0
50,169.2,61.7,21.55,1
73,143.9,58.2,28.11,1
24,165.3,69.7,25.51,0
75,149.2,49.7,22.33,1
12,132.4,27.5,15.69,1
69,139.8,65.3,33.41,1
35,161.1,76.0,29.28,0
58,149.7,57.8,25.79,1
69,155.6,60.3,24.91,1
16,143.7,45.0,21.79,1
3,82.8,6.6,9.63,1
97,146.4,49.4,23.05,1
63,155.9,81.7,33.61,0
16,146.0,39.0,18.3,0
45,159.7,70.7,27.72,1
83,156.4,68.5,28.0,0
22,162.8,60.7,22.9,1
40,175.5,90.0,29.22,0
95,142.5,52.4,25.8,1
4,79.7,6.9,10.86,1
74,148.1,57.0,25.99,1
89,150.3,50.7,22.44,0
17,154.3,45.4,19.07,1
75,146.4,65.4,30.51,1
4,103.4,13.3,12.44,1
64,144.9,72.5,34.53,1
20,164.8,62.7,23.09,0
30,170.5,55.5,19.09,1
22,161.6,58.4,22.36,0
98,140.6,61.1,30.91,0
26,170.6,57.2,19.65,1
13,140.9,32.5,16.37,0
43,153.6,69.8,29.59,1
23,158.1,62.9,25.16,1
62,150.4,73.1,32.32,1
83,137.7,57.9,30.54,1
8,117.8,16.8,12.11,1
75,136.1,48.6,26.24,1
62,153.4,59.7,25.37,0
17,151.3,47.7,20.84,1
61,162.4,54.2,20.55,1
51,166.7,79.4,28.57,0
49,170.9,74.9,25.64,1
68,140.2,56.5,28.74,1
35,163.3,67.5,25.31,0
42,155.3,84.1,34.87,0
67,149.8,52.9,23.57,1
26,172.3,60.9,20.51,0
73,156.4,57.5,23.51,1
42,156.5,82.5,33.68,0
26,164.4,63.0,23.31,1
14,147.8,43.3,19.82,1
4,104.9,11.0,10.0,1
2,73.7,11.1,20.44,0
75,139.3,46.1,23.76,1
35,158.5,63.4,25.24,1
65,143.3,78.2,38.08,0
4,87.2,11.3,14.86,0
12,130.1,25.2,14.89,1
9,119.8,25.3,17.63,0
54,175.6,85.0,27.57,0
45,156.3,83.9,34.34,1
24,163.6,60.3,22.53,1
2,72.6,4.0,7.59,1
93,135.0,39.6,21.73,1
84,146.7,58.7,27.28,1
31,165.8,58.8,21.39,1
2,92.8,11.6,13.47,0
18,157.7,54.2,21.79,1
50,177.4,64.9,20.62,0
60,146.9,73.1,33.87,0
9,125.6,23.2,14.71,0
64,164.9,75.3,27.69,1
66,147.8,56.7,25.96,1
2,79.2,6.2,9.88,1
16,151.9,39.6,17.16,0
54,151.3,83.8,36.61,1
49,166.3,77.5,28.02,0
18,159.1,61.7,24.38,0
14,157.5,42.0,16.93,0
2,71.5,4.0,7.82,1
34,157.9,54.6,21.9,1
60,156.7,63.1,25.7,1
7,122.6,16.9,11.24,1
75,143.5,66.0,32.05,0
17,160.9,64.0,24.72,0
1,72.5,4.0,7.61,1
54,147.4,76.0,34.98,1
95,133.1,47.0,26.53,1
8,120.8,17.9,12.27,1
75,154.0,55.8,23.53,1
29,159.1,56.8,22.44,1
22,161.4,69.5,26.68,0
39,161.9,65.4,24.95,0
17,161.7,59.8,22.87,0
29,162.8,65.7,24.79,0
21,168.7,50.8,17.85,0
60,143.7,74.4,36.03,1
65,162.6,66.4,25.11,0
89,154.8,58.1,24.25,0
44,168.2,85.1,30.08,0
1,82.0,11.7,17.4,0
68,154.6,54.3,22.72,1
59,158.6,58.5,23.26,1
91,143.8,68.2,32.98,0
62,160.9,81.6,31.52,0
2,79.4,10.3,16.34,0
11,131.6,27.0,15.59,1
4,80.7,6.4,9.83,1
39,167.8,63.8,22.66,0
73,165.0,58.1,21.34,0
54,154.0,69.2,29.18,1
83,162.0,66.8,25.45,0
17,157.6,63.9,25.73,0
16,152.3,54.9,23.67,1
33,175.7,60.4,19.57,0
45,159.3,66.3,26.13,1
10,118.2,27.0,19.33,0
78,155.1,63.5,26.4,0
48,163.7,90.2,33.66,0
2,81.1,10.0,15.2,0
8,121.3,16.2,11.01,1
80,141.5,57.2,28.57,0
79,158.5,64.0,25.48,0
50,177.7,65.4,20.71,0
16,143.8,34.8,16.83,1
62,158.0,58.8,23.55,1
62,155.5,68.5,28.33,1
59,160.0,67.1,26.21,1
1,74.3,4.0,7.25,1
12,126.8,24.6,15.3,1
55,150.8,75.4,33.16,0
10,127.8,20.6,12.61,0
98,148.6,59.6,26.99,0
38,162.8,79.9,30.15,0
37,162.2,61.5,23.38,1
35,165.5,64.5,23.55,1
43,163.5,79.8,29.85,1
18,157.6,58.6,23.59,1
69,148.5,64.0,29.02,1
67,149.7,55.6,24.81,0
75,159.8,64.5,25.26,0
9,118.1,18.9,13.55,1
97,150.7,47.9,21.09,0
26,174.3,76.5,25.18,0
2,94.5,13.3,14.89,0
89,141.5,61.5,30.72,1
52,155.5,70.9,29.32,1
12,143.9,36.2,17.48,0
83,149.6,74.5,33.29,0
95,153.4,66.2,28.13,0
76,149.3,57.8,25.93,1
40,167.7,63.7,22.65,0
44,160.8,71.8,27.77,1
26,171.1,69.8,23.84,0
40,167.0,70.6,25.31,1
20,160.4,58.8,22.85,0
9,121.6,16.8,11.36,1
66,158.0,52.5,21.03,1
16,164.3,65.6,24.3,0
23,160.0,60.1,23.48,1
10,121.9,22.4,15.07,0
63,160.5,70.2,27.25,0
57,160.2,74.8,29.15,1
73,143.7,68.5,33.17,0
38,161.6,77.8,29.79,1
45,154.8,60.4,25.21,1
33,171.8,55.4,18.77,1
40,160.1,67.2,26.22,0
2,71.1,9.6,18.99,0
93,157.9,65.0,26.07,0
38,155.8,63.4,26.12,1
69,165.6,76.3,27.82,0
57,163.6,70.2,26.23,1
70,143.6,70.9,34.38,1
58,170.3,67.9,23.41,0
22,164.0,54.1,20.11,0
74,155.8,65.1,26.82,0
16,155.8,56.7,23.36,1
28,161.8,62.8,23.99,1
76,157.0,56.2,22.8,1
51,170.1,71.6,24.75,1
66,144.5,77.8,37.26,0
25,167.0,65.5,23.49,0
13,153.1,44.4,18.94,1
21,170.0,52.9,18.3,0
6,97.4,12.8,13.49,1
16,166.6,65.2,23.49,0
56,159.1,75.1,29.67,0
61,162.8,62.9,23.73,0
34,157.2,68.3,27.64,1
16,167.0,66.3,23.77,0
7,99.8,11.7,11.75,1
10,129.2,22.0,13.18,0
1,71.0,4.0,7.93,1
13,135.7,26.5,14.39,1
21,156.1,54.9,22.53,1
12,136.7,34.6,18.52,0
13,145.5,35.0,16.53,0
11,138.1,34.8,18.25,0
16,160.1,63.7,24.85,0
38,164.9,59.9,22.03,1
79,143.5,64.3,31.23,1
45,164.4,85.6,31.67,1
7,112.2,21.5,17.08,0
91,148.1,59.3,27.04,0
75,146.3,77.9,36.4,0
72,153.8,79.5,33.61,0
70,143.0,74.0,36.19,0
79,152.3,52.6,22.68,0
55,148.4,67.1,30.47,0
87,151.3,51.9,22.67,0
3,86.8,14.5,19.25,0
60,146.3,78.8,36.82,0
20,164.1,53.2,19.76,0
5,100.3,11.2,11.13,1
63,156.3,66.9,27.38,1
33,172.6,72.7,24.4,1
11,132.4,28.1,16.03,0
30,167.8,62.3,22.13,0
28,158.8,56.0,22.21,1
73,155.8,68.9,28.38,1
39,159.4,58.0,22.83,1
97,138.3,64.6,33.77,0
53,165.1,83.3,30.56,1
18,154.5,49.9,20.9,1
16,150.1,34.9,15.49,1
50,157.3,93.4,37.75,0
14,150.3,34.4,15.23,1
97,132.3,42.2,24.11,1
18,154.6,48.9,20.46,1
14,147.7,49.2,22.55,0
95,143.9,47.1,22.75,1
1,70.7,4.0,8.0,1
50,160.9,78.6,30.36,0
7,108.4,11.2,9.53,1
94,153.2,64.6,27.52,0
22,161.5,51.0,19.55,1
4,106.4,14.5,12.81,0
13,148.2,43.5,19.81,0
24,156.7,64.8,26.39,1
47,172.6,74.1,24.87,1
76,142.9,74.7,36.58,0
34,159.5,67.1,26.38,1
56,152.3,74.0,31.9,0
71,160.6,58.7,22.76,1
7,117.2,17.4,12.67,1
32,164.9,65.7,24.16,0
56,170.8,70.3,24.1,0
31,175.9,75.6,24.43,0
42,151.5,80.3,34.99,1
39,165.2,64.5,23.63,0
59,149.0,84.5,38.06,0
9,119.6,16.9,11.81,1
15,147.0,41.7,19.3,0
32,175.1,72.8,23.74,0
1,67.5,4.0,8.78,1
3,91.5,13.4,16.01,0
52,165.8,78.3,28.48,1
72,156.3,74.0,30.29,0
80,142.0,56.9,28.22,1
7,101.5,16.4,15.92,0
19,161.6,50.3,19.26,1
91,154.2,68.0,28.6,0
4,87.2,10.9,14.33,0
30,160.5,60.8,23.6,1
99,144.5,50.4,24.14,1
23,169.1,70.4,24.62,0
5,105.9,21.0,18.73,0
22,165.7,70.1,25.53,0
29,171.3,70.3,23.96,0
76,142.5,73.6,36.24,0
42,167.0,62.6,22.45,0
13,141.0,33.4,16.8,0
57,167.0,71.8,25.74,0
94,144.4,62.8,30.12,0
67,149.1,75.4,33.92,0
18,161.2,65.6,25.24,0
65,156.5,52.6,21.48,1
18,154.3,50.7,21.29,1
13,155.0,53.9,22.43,0
28,170.9,57.5,19.69,1
98,155.0,62.6,26.06,0
34,163.1,70.6,26.54,1
25,157.7,65.6,26.38,1
57,164.2,70.8,26.26,1
82,142.8,58.3,28.59,0
90,144.6,48.7,23.29,1
2,72.4,10.7,20.41,0
41,167.4,87.0,31.05,0
23,164.9,56.2,20.67,1
91,136.3,58.6,31.54,1
14,154.7,44.5,18.59,1
85,141.6,46.3,23.09,1
71,156.3,58.6,23.99,1
53,170.4,65.3,22.49,1
46,166.0,72.2,26.2,1
35,156.7,72.3,29.44,1
3,87.4,10.0,13.09,0
60,163.4,61.7,23.11,1
60,171.8,75.8,25.68,0
24,164.2,54.9,20.36,1
51,152.1,76.7,33.15,0
86,153.2,65.4,27.87,0
93,143.2,39.3,19.16,1
6,97.6,10.0,10.5,1
39,179.2,81.5,25.38,0
29,176.5,70.9,22.76,0
76,147.5,51.7,23.76,0
96,134.5,37.1,20.51,1
31,167.7,54.3,19.31,1
55,147.7,66.1,30.3,1
98,145.3,46.0,21.79,1
70,159.6,69.5,27.28,1
42,172.2,59.0,19.9,1
97,138.1,46.2,24.22,0
18,159.7,51.9,20.35,0
34,171.2,64.7,22.07,1
68,151.7,73.2,31.81,1
40,170.9,70.2,24.04,1
66,159.8,55.6,21.77,1
35,158.8,67.0,26.57,1
13,131.1,27.3,15.88,1
39,175.9,65.5,21.17,1
7,127.7,24.5,15.02,0
38,154.5,73.0,30.58,1
16,150.5,40.2,17.75,1
97,137.4,61.5,32.58,0
86,156.3,59.2,24.23,0
35,167.1,69.8,25.0,0
3,84.8,7.8,10.85,1
63,151.7,74.0,32.16,1
11,129.9,28.2,16.71,1
20,154.7,47.5,19.85,1
72,148.2,59.3,27.0,1
11,135.0,29.2,16.02,0
98,142.0,54.8,27.18,0
65,169.2,78.7,27.49,0
57,152.4,86.8,37.37,0
71,155.1,65.5,27.23,0
83,150.5,66.0,29.14,1
58,154.8,88.2,36.81,0
63,155.4,71.7,29.69,1
16,142.5,40.7,20.04,1
2,71.4,4.0,7.85,1
9,114.8,17.6,13.35,1
70,144.5,51.6,24.71,1
85,144.2,64.2,30.87,0
98,144.3,55.2,26.51,1
50,176.1,90.4,29.15,0
40,165.4,78.6,28.73,1
9,125.8,26.9,17.0,0
24,168.9,64.7,22.68,0
28,162.8,62.4,23.54,1
89,142.7,61.0,29.96,1
64,158.6,62.3,24.77,1
7,123.9,18.2,11.86,1
27,167.0,74.7,26.78,0
43,174.0,87.3,28.83,0
25,157.7,60.2,24.21,1
53,153.4,63.5,26.99,0
62,141.5,71.4,35.66,1
4,91.4,12.8,15.32,0
46,162.8,70.6,26.64,1
12,142.3,34.8,17.19,0
55,150.1,79.5,35.29,1
64,160.7,81.9,31.71,0
93,137.5,55.7,29.46,1
7,100.5,11.2,11.09,1
70,146.7,51.9,24.12,1
33,178.5,71.0,22.28,0
75,149.0,55.3,24.91,0
47,166.3,73.5,26.58,1
50,153.1,73.2,31.23,0
53,150.9,77.1,33.86,0
16,142.9,36.5,17.87,1
54,169.6,70.6,24.54,0
30,169.6,55.2,19.19,1
9,118.5,23.5,16.74,0
12,144.7,30.8,14.71,0
26,165.7,63.2,23.02,0
6,97.2,17.8,18.84,0
45,182.7,79.1,23.7,0
46,162.4,65.6,24.87,1
81,143.4,61.0,29.66,0
18,165.8,49.8,18.12,0
66,151.6,55.7,24.24,0
33,162.7,73.3,27.69,1
86,133.5,56.6,31.76,1
30,168.1,68.0,24.06,0
76,149.7,56.3,25.12,1
19,162.7,59.6,22.51,0
30,170.6,76.5,26.28,0
1,82.7,8.7,12.72,0
46,158.1,79.6,31.85,1
64,162.7,80.2,30.3,0
19,163.6,64.3,24.02,0
85,144.8,69.2,33.0,0
16,152.6,39.6,17.01,0
80,140.4,57.7,29.27,1
82,155.4,54.7,22.65,0
37,165.4,83.0,30.34,0
23,169.9,71.5,24.77,0
13,151.2,51.8,22.66,0
17,164.3,54.4,20.15,0
45,173.7,70.4,23.33,1
3,83.6,15.8,22.61,0
10,118.9,16.9,11.95,1
7,97.3,14.5,15.32,0
29,162.2,63.5,24.14,0
29,159.3,55.2,21.75,1
27,165.6,54.5,19.87,1
27,164.7,62.3,22.97,1
94,137.1,69.6,37.03,0
97,137.3,58.5,31.03,0
2,89.1,12.5,15.75,0
18,160.3,56.5,21.99,1
12,136.9,31.3,16.7,0
78,146.7,55.4,25.74,1
33,176.0,63.2,20.4,0
78,139.5,63.1,32.43,1
75,152.4,54.4,23.42,1
70,166.5,73.4,26.48,0
2,67.4,4.0,8.81,1
23,162.3,60.9,23.12,1
97,141.3,46.1,23.09,0
85,154.4,68.3,28.65,0
84,142.2,50.6,25.02,1
18,155.3,50.6,20.98,1
65,158.7,76.4,30.33,0
18,154.9,57.5,23.96,1
66,145.4,68.8,32.54,1
13,146.5,51.0,23.76,0
75,152.1,65.9,28.49,0
45,170.4,64.6,22.25,0
70,165.0,62.4,22.92,0
18,164.7,53.5,19.72,0
77,157.8,70.8,28.43,0
87,152.1,69.8,30.17,0
66,156.4,71.5,29.23,0
84,149.6,61.9,27.66,0
17,163.5,54.7,20.46,0
80,160.3,70.9,27.59,0
26,167.0,69.2,24.81,0
66,152.8,56.5,24.2,1
28,177.9,73.4,23.19,0
55,163.9,67.0,24.94,1
7,125.5,27.0,17.14,0
83,142.4,56.2,27.72,1
62,160.4,79.0,30.71,0
2,84.9,7.3,10.13,1
65,159.9,65.5,25.62,0
27,172.4,66.0,22.21,0
61,153.4,54.8,23.29,1
45,159.0,63.0,24.92,1
18,162.4,53.4,20.25,0
2,76.9,8.9,15.05,0
35,183.4,78.1,23.22,0
7,125.3,20.2,12.87,0
36,163.3,56.2,21.07,1
62,160.4,66.5,25.85,0
10,137.3,32.9,17.45,0
79,161.2,62.1,23.9,0
17,157.0,66.8,27.1,0
53,161.0,65.6,25.31,0
18,165.7,62.5,22.76,0
56,152.8,71.8,30.75,0
22,164.4,67.9,25.12,0
18,166.5,58.5,21.1,0
37,169.8,86.9,30.14,0
1,75.7,4.0,6.98,1
78,148.6,56.0,25.36,0
50,159.9,71.2,27.85,1
24,158.2,64.5,25.77,1
11,145.3,30.5,14.45,0
45,177.7,63.5,20.11,0
76,153.4,72.1,30.64,0
95,153.3,55.4,23.57,0
97,139.2,61.6,31.79,0
13,141.7,34.5,17.18,1
86,134.9,58.1,31.93,1
85,150.1,54.1,24.01,0
38,163.0,57.5,21.64,1
11,136.4,26.4,14.19,1
51,162.2,60.0,22.81,1
6,107.6,10.8,9.33,1
64,162.7,64.9,24.52,1
9,120.3,17.5,12.09,1
20,155.2,47.8,19.84,1
16,152.7,40.1,17.2,0
39,169.7,61.9,21.49,1
16,153.6,50.8,21.53,1
36,167.8,63.4,22.52,0
60,169.4,76.4,26.62,0
17,153.9,55.5,23.43,1
15,144.9,44.0,20.96,1
93,143.9,59.4,28.69,0
27,174.8,57.3,18.75,0
7,106.4,17.6,15.55,0
30,167.3,66.4,23.72,0
90,142.3,46.5,22.96,1
31,162.4,61.6,23.36,1
27,166.4,74.9,27.05,0
75,150.0,61.8,27.47,0
81,155.3,56.4,23.38,0
89,151.8,70.2,30.46,0
32,171.5,59.1,20.09,1
29,158.0,54.4,21.79,1
53,158.3,81.8,32.64,1
32,165.4,62.1,22.7,0
98,154.5,52.3,21.91,0
43,171.0,79.9,27.32,0
81,139.1,74.9,38.71,0
49,173.9,69.1,22.85,0
11,135.7,30.4,16.51,0
18,154.3,46.7,19.61,1
27,164.3,76.6,28.38,0
100,134.9,66.2,36.38,0
23,169.7,62.6,21.74,0
55,175.4,72.7,23.63,0
71,153.6,55.3,23.44,1
18,158.1,63.6,25.44,0
20,161.9,59.7,22.78,1
76,156.7,58.6,23.86,0
50,157.4,81.0,32.69,0
73,140.7,55.2,27.88,1
68,141.5,55.8,27.87,1
2,74.1,8.3,15.12,0
85,140.0,48.2,24.59,0
20,160.8,61.2,23.67,0
17,156.0,64.2,26.38,0
1,68.4,4.0,8.55,1
2,80.3,8.0,12.41,1
82,138.9,57.4,29.75,1
82,161.2,48.9,18.82,0
15,144.7,43.4,20.73,1
30,167.8,69.4,24.65,1
80,140.0,55.5,28.32,0
62,157.5,75.7,30.52,0
2,79.9,7.5,11.75,1
16,146.2,39.1,18.29,0
8,123.2,17.2,11.33,1
24,156.8,64.6,26.27,1
56,167.3,70.1,25.05,1
90,145.2,51.9,24.62,0
23,162.2,57.5,21.86,1
12,144.4,35.0,16.79,0
80,144.3,71.5,34.34,0
2,84.7,8.6,11.99,0
99,135.9,55.9,30.27,1
46,156.4,69.9,28.58,1
21,164.7,57.0,21.01,0
90,132.3,58.5,33.42,1
66,148.4,60.6,27.52,0
10,121.5,24.5,16.6,0
9,118.3,19.0,13.58,1
61,169.6,65.8,22.88,0
86,143.9,61.2,29.55,0
37,172.8,61.5,20.6,1
55,174.5,63.3,20.79,0
74,141.7,61.1,30.43,1
77,162.0,75.4,28.73,0
55,151.0,66.8,29.3,0
1,72.9,9.1,17.12,0
5,105.3,16.4,14.79,0
35,167.6,72.0,25.63,1
70,140.0,52.5,26.79,1
35,172.7,66.0,22.13,0
68,156.5,57.4,23.44,1
82,146.9,48.5,22.47,1
45,176.8,76.8,24.57,0
31,173.9,70.8,23.41,0
4,83.0,6.2,9.0,1
55,159.3,81.2,32.0,1
27,166.6,58.1,20.93,1
80,151.8,60.9,26.43,1
13,135.0,33.6,18.44,0
2,81.5,6.1,9.18,1
27,161.9,54.3,20.72,1
9,118.8,18.3,12.97,1
15,141.2,47.0,23.57,1
91,132.9,45.9,25.99,1
16,162.7,60.6,22.89,0
76,152.2,55.1,23.79,0
92,144.8,57.3,27.33,1
71,150.1,64.4,28.58,1
41,165.2,84.1,30.82,0
55,171.6,80.8,27.44,0
29,158.6,63.1,25.09,1
50,159.9,65.1,25.46,1
69,153.0,61.4,26.23,1
20,158.6,55.2,21.94,1
59,163.4,77.9,29.18,1
48,162.5,68.7,26.02,1
1,77.3,4.0,6.69,1
88,149.1,54.4,24.47,0
84,141.1,53.0,26.62,1
16,155.4,56.0,23.19,1
19,159.6,62.7,24.62,0
62,163.4,56.6,21.2,1
62,142.1,75.3,37.29,1
58,156.3,73.1,29.92,1
46,162.9,59.5,22.42,1
80,150.7,51.9,22.85,1
22,162.6,57.7,21.82,1
29,165.8,64.0,23.28,0
7,128.9,24.3,14.63,0
70,158.1,72.3,28.93,1
50,169.0,68.3,23.91,1
29,170.9,57.4,19.65,1
71,148.6,61.2,27.71,1
58,160.3,81.5,31.72,1
82,158.5,56.1,22.33,0
74,141.8,61.6,30.64,1
39,156.6,71.0,28.95,1
91,140.6,39.5,19.98,1
30,170.6,66.7,22.92,1
35,158.8,62.4,24.74,1
1,75.3,10.6,18.69,0
17,154.5,52.6,22.04,1
25,161.8,57.0,21.77,0
50,164.4,64.4,23.83,0
7,98.4,13.3,13.74,1
65,161.9,65.4,24.95,0
47,169.0,66.9,23.42,1
2,71.2,9.8,19.33,0
46,164.4,82.8,30.64,1
9,121.0,25.7,17.55,0
79,150.1,58.2,25.83,1
67,160.0,59.9,23.4,1
4,100.4,10.8,10.71,1
15,151.6,46.1,20.06,1
74,153.9,58.8,24.83,0
14,160.0,48.1,18.79,0
2,84.0,13.2,18.71,0
4,80.1,7.1,11.07,1
95,140.1,60.0,30.57,0
8,118.8,18.5,13.11,1
31,166.6,78.3,28.21,0
20,163.2,61.3,23.02,0
8,117.8,16.5,11.89,1
19,160.8,54.6,21.12,1
38,158.6,58.5,23.26,1
26,170.4,59.1,20.35,0
67,159.9,58.3,22.8,0
76,160.3,74.2,28.88,0
85,160.7,50.0,19.36,0
40,159.1,73.7,29.12,1
12,144.3,35.6,17.1,0
70,161.1,77.4,29.82,0
34,160.4,63.7,24.76,1
65,166.1,56.7,20.55,0
30,158.2,61.4,24.53,1
65,161.1,67.5,26.01,1
80,154.8,56.9,23.74,1
68,149.4,66.1,29.61,1
53,165.6,73.9,26.95,1
38,154.3,65.6,27.55,1
68,156.7,70.4,28.67,1
1,66.1,4.0,9.15,1
18,165.3,49.0,17.93,0
50,152.3,84.3,36.34,0
68,147.8,56.3,25.77,0
7,129.8,20.2,11.99,0
70,151.9,61.5,26.65,1
75,140.8,57.1,28.8,1
45,157.8,73.7,29.6,1
70,152.4,73.9,31.82,1
4,87.2,10.1,13.28,0
7,104.4,19.6,17.98,0
17,151.4,45.1,19.68,1
37,160.3,69.6,27.09,0
86,139.6,52.3,26.84,0
10,114.1,16.6,12.75,1
81,145.5,54.8,25.89,1
100,134.9,64.2,35.28,0
7,128.5,25.7,15.56,0
92,142.5,57.2,28.17,0
3,82.2,10.6,15.69,0
57,162.8,82.0,30.94,1
87,151.5,61.8,26.93,1
58,149.0,63.3,28.51,0
2,71.7,4.0,7.78,1
13,143.7,46.3,22.42,1
21,159.7,51.5,20.19,1
47,179.9,79.4,24.53,0
24,162.7,61.8,23.35,1
84,149.6,57.3,25.6,1
81,151.0,57.8,25.35,1
2,82.2,11.6,17.17,0
83,148.9,71.2,32.11,0
2,73.1,4.0,7.49,1
11,132.6,28.6,16.27,1
55,170.4,64.8,22.32,0
10,123.9,25.4,16.55,0
13,132.8,28.4,16.1,1
43,179.3,82.8,25.76,0
11,136.7,29.4,15.73,0
62,160.1,61.1,23.84,1
97,131.0,43.7,25.46,1
90,140.5,43.4,21.99,0
2,81.5,7.5,11.29,1
15,146.8,44.9,20.84,1
11,128.2,26.6,16.18,1
5,101.2,10.9,10.64,1
28,168.6,57.6,20.26,1
83,144.9,58.7,27.96,1
7,125.7,20.9,13.23,0
61,162.2,62.4,23.72,1
36,164.6,80.7,29.79,0
4,82.4,6.1,8.98,1
68,157.9,73.6,29.52,1
28,161.9,65.0,24.8,1
33,158.9,55.3,21.9,1
45,153.6,72.8,30.86,0
13,145.9,45.8,21.52,1
77,140.4,48.3,24.5,1
74,140.9,72.0,36.27,1
30,162.3,68.0,25.81,0
75,143.3,57.8,28.15,1
32,179.9,80.1,24.75,0
46,150.8,66.8,29.37,1
1,67.8,4.0,8.7,1
94,132.0,61.8,35.47,1
39,161.9,85.6,32.66,0
42,156.7,73.6,29.97,1
66,153.1,60.4,25.77,0
57,149.3,78.6,35.26,1
71,159.2,49.9,19.69,1
60,150.3,65.8,29.13,1
13,145.4,32.4,15.33,0
80,140.0,52.0,26.53,0
9,117.5,16.9,12.24,1
73,162.8,70.8,26.71,0
30,169.6,67.8,23.57,1
51,175.8,89.8,29.06,0
85,150.2,52.2,23.14,1
65,150.2,71.3,31.6,1
18,155.0,57.7,24.02,0
8,114.1,16.6,12.75,1
72,153.6,67.9,28.78,0
99,146.6,37.7,17.54,1
23,156.5,51.2,20.9,1
40,167.3,66.2,23.65,1
18,160.2,57.8,22.52,0
20,163.1,49.6,18.65,1
35,169.5,57.9,20.15,1
12,135.6,26.0,14.14,1
16,155.2,35.5,14.74,1
1,83.6,11.6,16.6,0
82,148.0,55.1,25.16,1
8,122.4,21.3,14.22,0
61,147.0,69.2,32.02,1
16,142.5,35.5,17.48,1
99,134.9,52.5,28.85,0
21,165.0,60.4,22.19,0
82,148.4,47.2,21.43,1
25,163.5,54.3,20.31,1
2,80.3,11.9,18.46,0
29,165.0,76.7,28.17,0
13,131.2,25.7,14.93,1
62,159.0,64.3,25.43,0
42,157.9,66.7,26.75,1
75,157.6,56.4,22.71,0
77,140.6,57.9,29.29,0
35,162.6,59.9,22.66,1
65,156.9,61.9,25.14,1
70,152.8,65.9,28.23,0
47,155.5,74.0,30.6,1
9,115.2,17.3,13.04,1
89,149.2,51.9,23.31,0
49,151.1,80.9,35.43,1
7,93.8,12.3,13.98,1
11,133.7,36.5,20.42,0
2,77.9,9.0,14.83,0
18,154.5,54.3,22.75,1
21,160.1,56.1,21.89,1
53,146.9,73.2,33.92,1
22,163.8,65.6,24.45,0
67,152.1,67.0,28.96,1
99,135.3,61.4,33.54,0
29,161.3,58.3,22.41,1
14,153.7,46.8,19.81,1
92,140.2,50.1,25.49,0
17,152.2,47.3,20.42,1
52,151.8,80.1,34.76,1
86,138.5,59.6,31.07,1
3,82.6,14.7,21.55,0
60,147.6,80.5,36.95,0
33,161.8,72.4,27.66,0
8,125.6,24.1,15.28,0
22,162.6,54.6,20.65,1
44,152.4,71.8,30.91,1
82,146.5,64.9,30.24,1
51,175.4,68.3,22.2,0
2,71.4,4.0,7.85,1
58,151.5,70.3,30.63,0
1,80.0,9.2,14.37,0
36,159.9,60.3,23.58,1
7,120.2,25.0,17.3,0
10,144.8,33.9,16.17,0
46,154.6,60.3,25.23,1
11,128.4,28.8,17.47,1
54,157.5,88.6,35.72,0
17,161.1,66.4,25.58,0
42,165.2,64.1,23.49,1
31,179.4,60.5,18.8,0
19,163.4,53.2,19.93,1
93,139.5,59.1,30.37,0
40,172.2,59.2,19.96,1
89,136.3,49.7,26.75,1
31,161.5,69.4,26.61,1
13,126.1,27.3,17.17,1
16,157.6,50.4,20.29,1
3,95.1,14.0,15.48,0
22,164.8,65.7,24.19,1
50,172.8,65.4,21.9,0
1,74.7,11.3,20.25,0
80,145.1,46.5,22.09,1
85,145.3,65.5,31.02,0
72,144.8,64.1,30.57,1
99,139.2,59.4,30.66,0
74,138.3,62.2,32.52,1
16,151.2,44.2,19.33,0
17,156.5,46.8,19.11,1
36,175.8,71.2,23.04,0
